@relation 'rec_system-weka.filters.unsupervised.attribute.Remove-R6,8,14,17,19,21-24,28-30,32,36-38,40,42-43,45-48,50-57,59,61-62,65-70,72-81,86-95,97-98,101-102,104-163,165-167,169,171,173,177-179,181,184,186-187,189-196,198-227,229-233,235-237,242-253,256-257,259-260,262-266,268-273'

@attribute Temp_max numeric
@attribute time numeric
@attribute slowCool {yes,no}
@attribute pH numeric
@attribute leak {yes,no}
@attribute numberOrg numeric
@attribute numberComponents numeric
@attribute orgavgpolMax numeric
@attribute orgrefractivityMax numeric
@attribute orgmaximalprojectionareaMax numeric
@attribute orgmaximalprojectionradiusMax numeric
@attribute orgminimalprojectionareaMax numeric
@attribute orgminimalprojectionradiusMax numeric
@attribute orgavgpol_pHdependentMax numeric
@attribute orgvanderwaalsMax numeric
@attribute orgASA_PMax numeric
@attribute orgpolarsurfaceareaMax numeric
@attribute orghbdamsaccMax numeric
@attribute orgmaximalprojectionareaMin numeric
@attribute orgmaximalprojectionsizeMin numeric
@attribute orgminimalprojectionareaMin numeric
@attribute orgminimalprojectionradiusMin numeric
@attribute orgvanderwaalsMin numeric
@attribute orgASA+Min numeric
@attribute orgASA_PMin numeric
@attribute orgrefractivityArithAvg numeric
@attribute orgvanderwaalsArithAvg numeric
@attribute orgASA+ArithAvg numeric
@attribute orgASA_PArithAvg numeric
@attribute orgpolarsurfaceareaArithAvg numeric
@attribute orgmaximalprojectionsizeGeomAvg numeric
@attribute orgASA_PGeomAvg numeric
@attribute orgpolarsurfaceareaGeomAvg numeric
@attribute orghbdamsaccGeomAvg numeric
@attribute orghbdamsdonGeomAvg numeric
@attribute oxlikevanderwaalsMax numeric
@attribute oxlikeASA-Max numeric
@attribute oxlikeASA_HMax numeric
@attribute oxlikehbdamsaccMax numeric
@attribute orgacc-waterdonratio numeric
@attribute Na {yes,no}
@attribute Te {yes,no}
@attribute K {yes,no}
@attribute F {yes,no}
@attribute I {yes,no}
@attribute Mo {yes,no}
@attribute S {yes,no}
@attribute Se {yes,no}
@attribute Zn {yes,no}
@attribute Cl {yes,no}
@attribute Cr {yes,no}
@attribute P5 {yes,no}
@attribute PaulingElectronegMax numeric
@attribute PaulingElectronegMin numeric
@attribute IonizationMean numeric
@attribute EAMean numeric
@attribute PaulingElectronegMean numeric
@attribute PearsonElectronegMean numeric
@attribute hardnessMaxWeighted numeric
@attribute AtomicRadiusMaxWeighted numeric
@attribute PaulingElectronegMinWeighted numeric
@attribute AtomicRadiusMinWeighted numeric
@attribute AtomicRadiusMeanWeighted numeric
@attribute outcome {1,2}

@data
130,24,yes,1,no,1,3,14.87,38.01,45.76,5.19,28.56,3.83,15.43,340.09,16.6,8.88,0,45.76,5.88,28.56,3.83,340.09,267.29,16.6,38.01,340.09,267.29,16.6,8.88,5.88,16.6,8.88,0,2,-1,-1,-1,-1,0,no,no,no,no,no,no,yes,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,2.9431,0.8127,0.0017,0.1749,0.4938,1
130,24,yes,1,no,1,3,9.88,25.45,33.73,3.6,23.12,3.57,10.57,203.38,41.81,33.22,0,33.73,5.56,23.12,3.57,203.38,203.38,41.81,25.45,203.38,203.38,41.81,33.22,5.56,41.81,33.22,0,4,-1,-1,-1,-1,0,no,no,no,no,no,no,yes,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,3.2584,0.8998,0.0017,0.1833,0.5415,2
130,24,yes,1,no,1,3,13.88,34.29,44.31,4.66,25.55,3.42,14.51,258.23,32.37,33.22,0,44.31,5.52,25.55,3.42,258.23,222.38,32.37,34.29,258.23,222.38,32.37,33.22,5.52,32.37,33.22,0,4,-1,-1,-1,-1,0,no,no,no,no,no,no,yes,yes,no,no,no,no,2.55,1.63,795.95,122.8,2.09,459.35,3.0654,0.8465,0.0018,0.1874,0.5169,1
100,20,no,5,no,1,2,17.76,43.84,59.12,5.4,37.19,4.81,18.79,346.48,143.27,86.16,0.96,59.12,5.73,37.19,4.81,346.48,293.38,143.27,43.84,346.48,293.38,143.27,86.16,5.73,143.27,86.16,0.96,9.04,-1,-1,-1,-1,-0.0423,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.5746,0.3565,0.0041,0.3565,0.3565,2
100,20,no,5,no,1,2,17.76,43.84,59.12,5.4,37.19,4.81,18.79,346.48,143.27,86.16,0.96,59.12,5.73,37.19,4.81,346.48,293.38,143.27,43.84,346.48,293.38,143.27,86.16,5.73,143.27,86.16,0.96,9.04,-1,-1,-1,-1,-0.026,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.8656,0.5371,0.0061,0.5371,0.5371,2
100,20,no,5,no,1,2,17.76,43.84,59.12,5.4,37.19,4.81,18.79,346.48,143.27,86.16,0.96,59.12,5.73,37.19,4.81,346.48,293.38,143.27,43.84,346.48,293.38,143.27,86.16,5.73,143.27,86.16,0.96,9.04,-1,-1,-1,-1,-0.0131,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.5839,0.3623,0.0041,0.3623,0.3623,2
100,20,no,5,no,1,2,17.76,43.84,59.12,5.4,37.19,4.81,18.79,346.48,143.27,86.16,0.96,59.12,5.73,37.19,4.81,346.48,293.38,143.27,43.84,346.48,293.38,143.27,86.16,5.73,143.27,86.16,0.96,9.04,-1,-1,-1,-1,-0.0092,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.8619,0.5348,0.0061,0.5348,0.5348,2
100,20,no,5,no,1,2,21.46,50.38,66.74,8.1,24.47,3.16,22.15,429.38,96.37,55.28,0,66.74,5.72,24.47,3.16,429.38,332.38,96.37,50.38,429.38,332.38,96.37,55.28,5.72,96.37,55.28,0,6,-1,-1,-1,-1,0,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.2909,0.1805,0.0021,0.1805,0.1805,1
100,20,no,5,no,1,2,21.46,50.38,66.74,8.1,24.47,3.16,22.15,429.38,96.37,55.28,0,66.74,5.72,24.47,3.16,429.38,332.38,96.37,50.38,429.38,332.38,96.37,55.28,5.72,96.37,55.28,0,6,-1,-1,-1,-1,0,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.563,0.3493,0.004,0.3493,0.3493,1
100,20,no,5,no,1,2,21.46,50.38,66.74,8.1,24.47,3.16,22.15,429.38,96.37,55.28,0,66.74,5.72,24.47,3.16,429.38,332.38,96.37,50.38,429.38,332.38,96.37,55.28,5.72,96.37,55.28,0,6,-1,-1,-1,-1,0,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.8613,0.5344,0.0061,0.5344,0.5344,1
100,20,no,5,no,1,2,21.46,50.38,66.74,8.1,24.47,3.16,22.15,429.38,96.37,55.28,0,66.74,5.72,24.47,3.16,429.38,332.38,96.37,50.38,429.38,332.38,96.37,55.28,5.72,96.37,55.28,0,6,-1,-1,-1,-1,0,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,1.146,0.7111,0.0081,0.7111,0.7111,1
100,20,no,5,no,1,2,21.46,50.38,66.74,8.1,24.47,3.16,22.15,429.38,96.37,55.28,0,66.74,5.72,24.47,3.16,429.38,332.38,96.37,50.38,429.38,332.38,96.37,55.28,5.72,96.37,55.28,0,6,-1,-1,-1,-1,0,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.2903,0.1801,0.002,0.1801,0.1801,1
100,20,no,5,no,1,2,21.46,50.38,66.74,8.1,24.47,3.16,22.15,429.38,96.37,55.28,0,66.74,5.72,24.47,3.16,429.38,332.38,96.37,50.38,429.38,332.38,96.37,55.28,5.72,96.37,55.28,0,6,-1,-1,-1,-1,0,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.5726,0.3553,0.004,0.3553,0.3553,1
100,20,no,5,no,1,2,21.46,50.38,66.74,8.1,24.47,3.16,22.15,429.38,96.37,55.28,0,66.74,5.72,24.47,3.16,429.38,332.38,96.37,50.38,429.38,332.38,96.37,55.28,5.72,96.37,55.28,0,6,-1,-1,-1,-1,0,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.8752,0.5431,0.0062,0.5431,0.5431,1
100,20,no,5,no,1,2,21.46,50.38,66.74,8.1,24.47,3.16,22.15,429.38,96.37,55.28,0,66.74,5.72,24.47,3.16,429.38,332.38,96.37,50.38,429.38,332.38,96.37,55.28,5.72,96.37,55.28,0,6,-1,-1,-1,-1,0,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,1.1485,0.7127,0.0081,0.7127,0.7127,1
100,20,no,5,no,1,2,23.58,54.98,73.58,8.91,29.41,3.46,24.26,461.51,96.36,55.28,0,73.58,5.13,29.41,3.46,461.51,357.17,96.36,54.98,461.51,357.17,96.36,55.28,5.13,96.36,55.28,0,6,-1,-1,-1,-1,0,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.859,0.533,0.0061,0.533,0.533,1
100,20,no,5,no,1,2,23.58,54.98,73.58,8.91,29.41,3.46,24.26,461.51,96.36,55.28,0,73.58,5.13,29.41,3.46,461.51,357.17,96.36,54.98,461.51,357.17,96.36,55.28,5.13,96.36,55.28,0,6,-1,-1,-1,-1,0,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,1.1514,0.7144,0.0081,0.7144,0.7144,1
100,20,no,5,no,1,2,23.58,54.98,73.58,8.91,29.41,3.46,24.26,461.51,96.36,55.28,0,73.58,5.13,29.41,3.46,461.51,357.17,96.36,54.98,461.51,357.17,96.36,55.28,5.13,96.36,55.28,0,6,-1,-1,-1,-1,0,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.2883,0.1789,0.002,0.1789,0.1789,1
100,20,no,5,no,1,2,23.58,54.98,73.58,8.91,29.41,3.46,24.26,461.51,96.36,55.28,0,73.58,5.13,29.41,3.46,461.51,357.17,96.36,54.98,461.51,357.17,96.36,55.28,5.13,96.36,55.28,0,6,-1,-1,-1,-1,0,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.5655,0.3509,0.004,0.3509,0.3509,1
100,20,no,5,no,1,2,23.58,54.98,73.58,8.91,29.41,3.46,24.26,461.51,96.36,55.28,0,73.58,5.13,29.41,3.46,461.51,357.17,96.36,54.98,461.51,357.17,96.36,55.28,5.13,96.36,55.28,0,6,-1,-1,-1,-1,0,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.8629,0.5354,0.0061,0.5354,0.5354,1
100,20,no,5,no,1,2,9.06,22.73,33.09,4.58,19.58,2.88,9.74,237.57,96.38,55.28,0,33.09,5.17,19.58,2.88,237.57,194.24,96.38,22.73,237.57,194.24,96.38,55.28,5.17,96.38,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.2427,0.1506,0.0017,0.1506,0.1506,1
100,20,no,5,no,1,2,9.06,22.73,33.09,4.58,19.58,2.88,9.74,237.57,96.38,55.28,0,33.09,5.17,19.58,2.88,237.57,194.24,96.38,22.73,237.57,194.24,96.38,55.28,5.17,96.38,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.2455,0.1523,0.0017,0.1523,0.1523,1
100,20,no,5,no,1,2,9.06,22.73,33.09,4.58,19.58,2.88,9.74,237.57,96.38,55.28,0,33.09,5.17,19.58,2.88,237.57,194.24,96.38,22.73,237.57,194.24,96.38,55.28,5.17,96.38,55.28,0,6,-1,-1,-1,-1,0,no,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.2397,0.1488,0.0017,0.1488,0.1488,1
100,20,no,5,no,1,2,12.65,34.07,34.07,3.56,27.24,3.36,13.36,211.8,17.76,8.88,0.05,34.07,6.62,27.24,3.36,211.8,211.8,17.76,34.07,211.8,211.8,17.76,8.88,6.62,17.76,8.88,0.05,1.95,-1,-1,-1,-1,-0.0007,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.5752,0.3569,0.0041,0.3569,0.3569,1
100,20,no,5,no,1,2,12.65,34.07,34.07,3.56,27.24,3.36,13.36,211.8,17.76,8.88,0.05,34.07,6.62,27.24,3.36,211.8,211.8,17.76,34.07,211.8,211.8,17.76,8.88,6.62,17.76,8.88,0.05,1.95,-1,-1,-1,-1,-0.0002,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,1.1585,0.7189,0.0082,0.7189,0.7189,1
100,20,no,5,no,1,2,12.65,34.07,34.07,3.56,27.24,3.36,13.36,211.8,17.76,8.88,0.05,34.07,6.62,27.24,3.36,211.8,211.8,17.76,34.07,211.8,211.8,17.76,8.88,6.62,17.76,8.88,0.05,1.95,-1,-1,-1,-1,-0.0009,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.2876,0.1784,0.002,0.1784,0.1784,1
100,20,no,5,no,1,2,12.65,34.07,34.07,3.56,27.24,3.36,13.36,211.8,17.76,8.88,0.05,34.07,6.62,27.24,3.36,211.8,211.8,17.76,34.07,211.8,211.8,17.76,8.88,6.62,17.76,8.88,0.05,1.95,-1,-1,-1,-1,-0.0005,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.5786,0.359,0.0041,0.359,0.359,1
100,20,no,5,no,1,2,12.65,34.07,34.07,3.56,27.24,3.36,13.36,211.8,17.76,8.88,0.05,34.07,6.62,27.24,3.36,211.8,211.8,17.76,34.07,211.8,211.8,17.76,8.88,6.62,17.76,8.88,0.05,1.95,-1,-1,-1,-1,-0.0005,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.8608,0.5341,0.0061,0.5341,0.5341,1
100,20,no,5,no,1,2,12.65,34.07,34.07,3.56,27.24,3.36,13.36,211.8,17.76,8.88,0.05,34.07,6.62,27.24,3.36,211.8,211.8,17.76,34.07,211.8,211.8,17.76,8.88,6.62,17.76,8.88,0.05,1.95,-1,-1,-1,-1,-0.0002,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,1.1459,0.711,0.0081,0.711,0.711,1
100,20,no,5,no,1,2,15.15,36.92,48.74,6.02,24.89,3.03,15.85,351.22,36.08,33.22,0,48.74,5.46,24.89,3.03,351.22,279.83,36.08,36.92,351.22,279.83,36.08,33.22,5.46,36.08,33.22,0,4,-1,-1,-1,-1,0,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.8623,0.5351,0.0061,0.5351,0.5351,1
100,20,no,5,no,1,2,15.15,36.92,48.74,6.02,24.89,3.03,15.85,351.22,36.08,33.22,0,48.74,5.46,24.89,3.03,351.22,279.83,36.08,36.92,351.22,279.83,36.08,33.22,5.46,36.08,33.22,0,4,-1,-1,-1,-1,0,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.8653,0.5369,0.0061,0.5369,0.5369,1
100,20,no,5,no,1,2,15.15,36.92,48.74,6.02,24.89,3.03,15.85,351.22,36.08,33.22,0,48.74,5.46,24.89,3.03,351.22,279.83,36.08,36.92,351.22,279.83,36.08,33.22,5.46,36.08,33.22,0,4,-1,-1,-1,-1,0,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.869,0.5392,0.0061,0.5392,0.5392,1
100,20,no,5,no,1,2,15.15,36.92,48.74,6.02,24.89,3.03,15.85,351.22,36.08,33.22,0,48.74,5.46,24.89,3.03,351.22,279.83,36.08,36.92,351.22,279.83,36.08,33.22,5.46,36.08,33.22,0,4,-1,-1,-1,-1,0,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.2916,0.1809,0.0021,0.1809,0.1809,1
100,20,no,5,no,1,2,15.15,36.92,48.74,6.02,24.89,3.03,15.85,351.22,36.08,33.22,0,48.74,5.46,24.89,3.03,351.22,279.83,36.08,36.92,351.22,279.83,36.08,33.22,5.46,36.08,33.22,0,4,-1,-1,-1,-1,0,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.2871,0.1782,0.002,0.1782,0.1782,1
100,20,no,5,no,1,2,15.15,36.92,48.74,6.02,24.89,3.03,15.85,351.22,36.08,33.22,0,48.74,5.46,24.89,3.03,351.22,279.83,36.08,36.92,351.22,279.83,36.08,33.22,5.46,36.08,33.22,0,4,-1,-1,-1,-1,0,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.2828,0.1755,0.002,0.1755,0.1755,1
100,20,no,5,no,1,2,15.1,37.46,48.47,5.7,23.97,3.3,15.63,352.43,26.03,21.05,0,48.47,5.62,23.97,3.3,352.43,277.8,26.03,37.46,352.43,277.8,26.03,21.05,5.62,26.03,21.05,0,3,-1,-1,-1,-1,0,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.2964,0.1839,0.0021,0.1839,0.1839,1
100,20,no,5,no,1,2,15.1,37.46,48.47,5.7,23.97,3.3,15.63,352.43,26.03,21.05,0,48.47,5.62,23.97,3.3,352.43,277.8,26.03,37.46,352.43,277.8,26.03,21.05,5.62,26.03,21.05,0,3,-1,-1,-1,-1,0,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.2845,0.1765,0.002,0.1765,0.1765,1
100,20,no,5,no,1,2,15.1,37.46,48.47,5.7,23.97,3.3,15.63,352.43,26.03,21.05,0,48.47,5.62,23.97,3.3,352.43,277.8,26.03,37.46,352.43,277.8,26.03,21.05,5.62,26.03,21.05,0,3,-1,-1,-1,-1,0,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.2874,0.1784,0.002,0.1784,0.1784,1
100,20,no,5,no,1,2,14.87,38.01,45.76,5.19,28.56,3.83,15.43,340.09,16.6,8.88,0.04,45.76,5.88,28.56,3.83,340.09,267.29,16.6,38.01,340.09,267.29,16.6,8.88,5.88,16.6,8.88,0.04,1.96,-1,-1,-1,-1,-0.0004,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.8605,0.534,0.0061,0.534,0.534,1
100,20,no,5,no,1,2,14.87,38.01,45.76,5.19,28.56,3.83,15.43,340.09,16.6,8.88,0.04,45.76,5.88,28.56,3.83,340.09,267.29,16.6,38.01,340.09,267.29,16.6,8.88,5.88,16.6,8.88,0.04,1.96,-1,-1,-1,-1,-0.0004,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.8541,0.53,0.006,0.53,0.53,1
100,20,no,5,no,1,2,14.87,38.01,45.76,5.19,28.56,3.83,15.43,340.09,16.6,8.88,0.04,45.76,5.88,28.56,3.83,340.09,267.29,16.6,38.01,340.09,267.29,16.6,8.88,5.88,16.6,8.88,0.04,1.96,-1,-1,-1,-1,-0.0004,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.8555,0.5308,0.006,0.5308,0.5308,1
100,20,no,5,no,1,2,14.87,38.01,45.76,5.19,28.56,3.83,15.43,340.09,16.6,8.88,0.04,45.76,5.88,28.56,3.83,340.09,267.29,16.6,38.01,340.09,267.29,16.6,8.88,5.88,16.6,8.88,0.04,1.96,-1,-1,-1,-1,-0.0004,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.8541,0.53,0.006,0.53,0.53,1
100,20,no,5,no,1,2,15.15,36.92,48.74,6.02,24.89,3.03,15.85,351.22,36.08,33.22,0,48.74,5.46,24.89,3.03,351.22,279.83,36.08,36.92,351.22,279.83,36.08,33.22,5.46,36.08,33.22,0,4,-1,-1,-1,-1,0,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.8613,0.5344,0.0061,0.5344,0.5344,1
100,20,no,5,no,1,2,15.15,36.92,48.74,6.02,24.89,3.03,15.85,351.22,36.08,33.22,0,48.74,5.46,24.89,3.03,351.22,279.83,36.08,36.92,351.22,279.83,36.08,33.22,5.46,36.08,33.22,0,4,-1,-1,-1,-1,0,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.8651,0.5368,0.0061,0.5368,0.5368,1
100,20,no,5,no,1,2,15.15,36.92,48.74,6.02,24.89,3.03,15.85,351.22,36.08,33.22,0,48.74,5.46,24.89,3.03,351.22,279.83,36.08,36.92,351.22,279.83,36.08,33.22,5.46,36.08,33.22,0,4,-1,-1,-1,-1,0,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.8625,0.5352,0.0061,0.5352,0.5352,1
100,20,no,5,no,1,2,15.15,36.92,48.74,6.02,24.89,3.03,15.85,351.22,36.08,33.22,0,48.74,5.46,24.89,3.03,351.22,279.83,36.08,36.92,351.22,279.83,36.08,33.22,5.46,36.08,33.22,0,4,-1,-1,-1,-1,0,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.8636,0.5359,0.0061,0.5359,0.5359,1
100,20,no,5,no,1,2,15.15,36.92,48.74,6.02,24.89,3.03,15.85,351.22,36.08,33.22,0,48.74,5.46,24.89,3.03,351.22,279.83,36.08,36.92,351.22,279.83,36.08,33.22,5.46,36.08,33.22,0,4,-1,-1,-1,-1,0,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.2897,0.1797,0.002,0.1797,0.1797,1
100,20,no,5,no,1,2,15.15,36.92,48.74,6.02,24.89,3.03,15.85,351.22,36.08,33.22,0,48.74,5.46,24.89,3.03,351.22,279.83,36.08,36.92,351.22,279.83,36.08,33.22,5.46,36.08,33.22,0,4,-1,-1,-1,-1,0,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.2906,0.1803,0.002,0.1803,0.1803,1
100,20,no,5,no,1,2,15.15,36.92,48.74,6.02,24.89,3.03,15.85,351.22,36.08,33.22,0,48.74,5.46,24.89,3.03,351.22,279.83,36.08,36.92,351.22,279.83,36.08,33.22,5.46,36.08,33.22,0,4,-1,-1,-1,-1,0,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.287,0.1781,0.002,0.1781,0.1781,1
100,20,no,5,no,1,2,15.1,37.46,48.47,5.7,23.97,3.3,15.63,352.43,26.03,21.05,0,48.47,5.62,23.97,3.3,352.43,277.8,26.03,37.46,352.43,277.8,26.03,21.05,5.62,26.03,21.05,0,3,-1,-1,-1,-1,0,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.2871,0.1782,0.002,0.1782,0.1782,1
100,20,no,5,no,1,2,15.1,37.46,48.47,5.7,23.97,3.3,15.63,352.43,26.03,21.05,0,48.47,5.62,23.97,3.3,352.43,277.8,26.03,37.46,352.43,277.8,26.03,21.05,5.62,26.03,21.05,0,3,-1,-1,-1,-1,0,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.284,0.1762,0.002,0.1762,0.1762,1
100,20,no,5,no,1,2,15.1,37.46,48.47,5.7,23.97,3.3,15.63,352.43,26.03,21.05,0,48.47,5.62,23.97,3.3,352.43,277.8,26.03,37.46,352.43,277.8,26.03,21.05,5.62,26.03,21.05,0,3,-1,-1,-1,-1,0,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.2855,0.1772,0.002,0.1772,0.1772,1
100,20,no,5,no,1,2,15.1,37.46,48.47,5.7,23.97,3.3,15.63,352.43,26.03,21.05,0,48.47,5.62,23.97,3.3,352.43,277.8,26.03,37.46,352.43,277.8,26.03,21.05,5.62,26.03,21.05,0,3,-1,-1,-1,-1,0,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.8651,0.5368,0.0061,0.5368,0.5368,1
100,20,no,5,no,1,2,15.1,37.46,48.47,5.7,23.97,3.3,15.63,352.43,26.03,21.05,0,48.47,5.62,23.97,3.3,352.43,277.8,26.03,37.46,352.43,277.8,26.03,21.05,5.62,26.03,21.05,0,3,-1,-1,-1,-1,0,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.8635,0.5358,0.0061,0.5358,0.5358,1
100,20,no,5,no,1,2,15.1,37.46,48.47,5.7,23.97,3.3,15.63,352.43,26.03,21.05,0,48.47,5.62,23.97,3.3,352.43,277.8,26.03,37.46,352.43,277.8,26.03,21.05,5.62,26.03,21.05,0,3,-1,-1,-1,-1,0,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.8626,0.5353,0.0061,0.5353,0.5353,1
100,20,no,5,no,1,2,15.15,36.92,48.74,6.02,24.89,3.03,15.85,351.22,36.08,33.22,0,48.74,5.46,24.89,3.03,351.22,279.83,36.08,36.92,351.22,279.83,36.08,33.22,5.46,36.08,33.22,0,4,-1,-1,-1,-1,0,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.865,0.5367,0.0061,0.5367,0.5367,1
100,20,no,5,no,1,2,15.15,36.92,48.74,6.02,24.89,3.03,15.85,351.22,36.08,33.22,0,48.74,5.46,24.89,3.03,351.22,279.83,36.08,36.92,351.22,279.83,36.08,33.22,5.46,36.08,33.22,0,4,-1,-1,-1,-1,0,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.8632,0.5356,0.0061,0.5356,0.5356,1
100,20,no,5,no,1,2,15.15,36.92,48.74,6.02,24.89,3.03,15.85,351.22,36.08,33.22,0,48.74,5.46,24.89,3.03,351.22,279.83,36.08,36.92,351.22,279.83,36.08,33.22,5.46,36.08,33.22,0,4,-1,-1,-1,-1,0,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.287,0.1781,0.002,0.1781,0.1781,1
100,20,no,5,no,1,2,15.15,36.92,48.74,6.02,24.89,3.03,15.85,351.22,36.08,33.22,0,48.74,5.46,24.89,3.03,351.22,279.83,36.08,36.92,351.22,279.83,36.08,33.22,5.46,36.08,33.22,0,4,-1,-1,-1,-1,0,yes,no,no,no,no,yes,no,no,no,no,no,yes,2.16,2.16,684.3,71.9,2.16,378.1,0.2877,0.1785,0.002,0.1785,0.1785,1
