@relation 'rec_system-weka.filters.unsupervised.attribute.Remove-V-R4-5,7,10,13,15-16,20,25,27,33-35,44,49,71,100,170,174,180,185,188,228,239,258,261,274'

@attribute pH numeric
@attribute leak {yes,no}
@attribute numberOrg numeric
@attribute orgavgpolMax numeric
@attribute orgmaximalprojectionradiusMax numeric
@attribute orgminimalprojectionareaMax numeric
@attribute orgminimalprojectionradiusMax numeric
@attribute orgvanderwaalsMax numeric
@attribute orgASA_PMax numeric
@attribute orghbdamsaccMax numeric
@attribute orgmaximalprojectionsizeMin numeric
@attribute orgminimalprojectionareaMin numeric
@attribute orgminimalprojectionradiusMin numeric
@attribute orgASA_PMin numeric
@attribute orgrefractivityArithAvg numeric
@attribute orgmaximalprojectionsizeGeomAvg numeric
@attribute oxlikeASA_HMax numeric
@attribute Te {yes,no}
@attribute F {yes,no}
@attribute S {yes,no}
@attribute Cl {yes,no}
@attribute Cr {yes,no}
@attribute PaulingElectronegMax numeric
@attribute EAMean numeric
@attribute PaulingElectronegMinWeighted numeric
@attribute AtomicRadiusMinWeighted numeric
@attribute outcome {1,2}

@data
5,no,1,9.73,4.05,20.35,3.12,281.27,33.93,2,5.18,20.35,3.12,33.93,26.34,5.18,-1,no,no,no,no,no,1.81,28.9,0.0018,0.1389,2
4,no,1,11.15,5.06,19.3,2.62,295.52,44.53,0,4.91,19.3,2.62,44.53,27.42,4.91,-1,no,no,no,no,no,1.81,28.9,0.0018,0.1336,2
6,no,1,15.28,5.4,26.55,3.47,284.53,72.75,0.99,5.55,26.55,3.47,72.75,38.69,5.55,-1,no,no,no,no,no,1.81,28.9,0.0018,0.1389,2
7,no,1,18.04,6.48,28.27,3.44,368.01,119.9,1.13,5.93,28.27,3.44,119.9,43.32,5.93,-1,no,no,no,no,no,1.81,28.9,0.0018,0.1387,2
5,no,1,11.15,5.06,19.3,2.62,295.52,44.53,0,4.91,19.3,2.62,44.53,27.42,4.91,-1,no,no,no,no,no,1.81,28.9,0.0005,0.0375,1
6,no,1,11.15,5.06,19.3,2.62,295.52,44.53,0.01,4.91,19.3,2.62,44.53,27.42,4.91,-1,no,no,no,no,no,1.81,28.9,0.0005,0.0363,1
5,no,1,11.97,4.12,25.5,3.41,238.74,27.89,0.07,5.92,25.5,3.41,27.89,30.74,5.92,-1,no,no,no,no,no,1.81,28.9,0.0004,0.0329,2
5,no,1,18.04,6.48,28.27,3.44,368.01,119.9,0.47,5.93,28.27,3.44,119.9,43.32,5.93,-1,no,no,no,no,no,1.81,28.9,0.0005,0.0344,2
3,no,1,11.15,5.06,19.3,2.62,295.52,44.53,0,4.91,19.3,2.62,44.53,27.42,4.91,-1,no,no,no,no,no,1.81,28.9,0.0019,0.14,2
3,no,1,11.15,5.06,19.3,2.62,295.52,44.53,0,4.91,19.3,2.62,44.53,27.42,4.91,-1,no,no,no,no,no,1.81,28.9,0.0089,0.6722,2
3,no,1,15.28,5.4,26.55,3.47,269.22,72.41,0.07,5.55,26.55,3.47,72.41,38.69,5.55,-1,no,no,no,no,no,1.81,28.9,0.0018,0.1333,2
3,no,1,11.97,4.12,25.5,3.41,238.74,27.89,0,5.92,25.5,3.41,27.89,30.74,5.92,-1,no,no,no,no,no,1.81,28.9,0.0018,0.1343,2
2,no,1,18.04,6.48,28.27,3.44,353.93,128.75,0,5.93,28.27,3.44,128.75,43.32,5.93,-1,no,no,no,no,no,1.81,28.9,0.0018,0.1353,2
2,no,1,11.15,5.06,19.3,2.62,295.52,44.53,0,4.91,19.3,2.62,44.53,27.42,4.91,-1,no,no,no,no,no,1.81,28.9,0.0005,0.036,2
2,no,1,11.15,5.06,19.3,2.62,295.52,44.53,0,4.91,19.3,2.62,44.53,27.42,4.91,-1,no,no,no,no,no,1.81,28.9,0.0004,0.0318,2
3,no,1,15.28,5.4,26.55,3.47,269.22,72.41,0.07,5.55,26.55,3.47,72.41,38.69,5.55,-1,no,no,no,no,no,1.81,28.9,0.0005,0.0346,2
2,no,1,11.97,4.12,25.5,3.41,238.74,27.89,0,5.92,25.5,3.41,27.89,30.74,5.92,-1,no,no,no,no,no,1.81,28.9,0.0005,0.0374,2
2,no,1,18.04,6.48,28.27,3.44,353.93,128.75,0,5.93,28.27,3.44,128.75,43.32,5.93,-1,no,no,no,no,no,1.81,28.9,0.0004,0.0331,2
2,no,1,14.02,4.69,26.44,3.33,275.81,13.86,0.01,5.25,26.44,3.33,13.86,36.04,5.25,0,no,no,no,no,no,2.55,122.8,0.0017,0.1732,2
2,no,1,13.88,4.66,25.55,3.42,258.23,32.37,0,5.52,25.55,3.42,32.37,34.29,5.52,0,no,no,no,no,no,2.55,122.8,0.0017,0.1795,2
2,no,1,12.56,5.74,21.83,2.92,282.76,112.14,0,5.4,21.83,2.92,112.14,30.59,5.4,0,no,no,no,no,no,2.55,122.8,0.0017,0.1778,2
2,no,1,11.87,4.38,22.58,3.38,310.74,45.39,1.07,4.65,22.58,3.38,45.39,30.93,4.65,0,no,no,no,no,no,2.55,122.8,0.0017,0.1778,2
2,no,1,13.33,4.77,23.42,3.62,294.5,31.24,1.12,4.08,23.42,3.62,31.24,37.45,4.08,0,no,no,no,no,no,2.55,122.8,0.0016,0.1694,2
2,no,1,9.47,3.66,22.88,3.06,239.3,0,0,5.71,22.88,3.06,0,25.19,5.71,0,no,no,no,yes,no,2.55,122.8,0.0017,0.178,2
2,no,1,7.08,3.87,17.02,2.6,207.08,96.11,0,5.3,17.02,2.6,96.11,17.87,5.3,0,no,no,no,no,no,2.55,122.8,0.0016,0.1691,2
2,no,1,9.94,3.84,23.28,3.21,206.42,64.03,0,5.69,23.28,3.21,64.03,25.21,5.69,0,no,no,no,yes,no,2.55,122.8,0.0017,0.1752,2
2,no,1,12.65,3.56,27.24,3.36,211.8,17.76,0,6.62,27.24,3.36,17.76,34.07,6.62,0,no,no,no,no,no,2.55,122.8,0.0016,0.1731,2
2,no,1,9.73,4.05,20.35,3.12,281.27,33.93,1.27,5.18,20.35,3.12,33.93,26.34,5.18,0,no,no,no,no,no,2.55,122.8,0.0017,0.1747,2
2,no,1,13.71,4.15,28.69,3.72,224.06,64.1,0,5.54,28.69,3.72,64.1,33.95,5.54,0,no,no,no,no,no,2.55,122.8,0.0016,0.1707,2
2,no,1,11.91,4.56,20.98,3.07,326.1,27.56,1.2,4.43,20.98,3.07,27.56,30.93,4.43,0,no,no,no,no,no,2.55,122.8,0.0016,0.1725,2
2,no,1,15.28,5.4,26.55,3.47,269.22,72.41,0.01,5.55,26.55,3.47,72.41,38.69,5.55,0,no,no,no,no,no,2.55,122.8,0.0017,0.177,2
2,no,1,17.76,5.4,37.19,4.81,331.52,142.75,0.02,5.73,37.19,4.81,142.75,43.84,5.73,0,no,no,no,no,no,2.55,122.8,0.0016,0.1718,2
2,no,1,14.02,4.69,26.44,3.33,275.81,13.86,0.01,5.25,26.44,3.33,13.86,36.04,5.25,0,no,no,no,no,no,2.55,122.8,0.0019,0.1952,2
2,no,1,13.88,4.66,25.55,3.42,258.23,32.37,0,5.52,25.55,3.42,32.37,34.29,5.52,0,no,no,no,no,no,2.55,122.8,0.0017,0.1797,2
2,no,1,12.56,5.74,21.83,2.92,282.76,112.14,0,5.4,21.83,2.92,112.14,30.59,5.4,0,no,no,no,no,no,2.55,122.8,0.0017,0.1747,2
2,no,1,11.87,4.38,22.58,3.38,310.74,45.39,1.07,4.65,22.58,3.38,45.39,30.93,4.65,0,no,no,no,no,no,2.55,122.8,0.0016,0.1686,1
2,no,1,13.33,4.77,23.42,3.62,294.5,31.24,1.12,4.08,23.42,3.62,31.24,37.45,4.08,0,no,no,no,no,no,2.55,122.8,0.0017,0.1761,2
2,no,1,9.47,3.66,22.88,3.06,239.3,0,0,5.71,22.88,3.06,0,25.19,5.71,0,no,no,no,yes,no,2.55,122.8,0.0017,0.1802,1
2,no,1,7.08,3.87,17.02,2.6,207.08,96.11,0,5.3,17.02,2.6,96.11,17.87,5.3,0,no,no,no,no,no,2.55,122.8,0.0017,0.1785,2
2,no,1,12.65,3.56,27.24,3.36,211.8,17.76,0,6.62,27.24,3.36,17.76,34.07,6.62,0,no,no,no,no,no,2.55,122.8,0.0016,0.1696,2
2,no,1,9.73,4.05,20.35,3.12,281.27,33.93,1.27,5.18,20.35,3.12,33.93,26.34,5.18,0,no,no,no,no,no,2.55,122.8,0.0017,0.1745,2
2,no,1,13.71,4.15,28.69,3.72,224.06,64.1,0,5.54,28.69,3.72,64.1,33.95,5.54,0,no,no,no,no,no,2.55,122.8,0.0017,0.1818,2
2,no,1,9.73,4.05,20.35,3.12,281.27,33.93,1.27,5.18,20.35,3.12,33.93,26.34,5.18,0,no,no,no,no,no,2.55,122.8,0.0017,0.1759,2
2,no,1,11.07,4.9,21.91,2.96,268.43,96.02,0,5.56,21.91,2.96,96.02,27.38,5.56,0,no,no,no,no,no,2.55,122.8,0.0017,0.1745,2
2,no,1,15.28,5.4,26.55,3.47,269.22,72.41,0.01,5.55,26.55,3.47,72.41,38.69,5.55,0,no,no,no,no,no,2.55,122.8,0.0017,0.1733,2
2,no,1,17.76,5.4,37.19,4.81,331.52,142.75,0.02,5.73,37.19,4.81,142.75,43.84,5.73,0,no,no,no,no,no,2.55,122.8,0.0016,0.1705,2
2,no,1,14.26,3.57,31.69,3.55,200.55,90.41,0.78,7.03,31.69,3.55,90.41,37,7.03,0,no,no,no,no,no,2.55,122.8,0.0017,0.1781,2
2,no,1,18.04,6.48,28.27,3.44,353.93,128.75,0,5.93,28.27,3.44,128.75,43.32,5.93,0,no,no,no,no,no,2.55,122.8,0.0017,0.1738,2
2,no,1,12.65,3.56,27.24,3.36,211.8,17.76,0,6.62,27.24,3.36,17.76,34.07,6.62,0,no,no,no,no,no,2.55,122.8,0.0022,0.2264,2
2,no,1,12.65,3.56,27.24,3.36,211.8,17.76,0,6.62,27.24,3.36,17.76,34.07,6.62,0,no,no,no,no,no,2.55,122.8,0.0017,0.1787,2
2,no,1,24.87,7.85,36.87,3.76,405.37,104.58,0.15,7.39,36.87,3.76,104.58,61.67,7.39,0,no,no,no,no,no,2.55,122.8,0.0022,0.2334,2
2,no,1,14.26,3.57,31.69,3.55,200.55,90.41,0.78,7.03,31.69,3.55,90.41,37,7.03,0,no,no,no,no,no,2.55,122.8,0.0022,0.2355,1
2,no,1,12.56,5.74,21.83,2.92,282.76,112.14,0,5.4,21.83,2.92,112.14,30.59,5.4,0,no,no,no,no,no,2.55,122.8,0.0015,0.1567,2
2,no,1,12.56,5.74,21.83,2.92,282.76,112.14,0,5.4,21.83,2.92,112.14,30.59,5.4,0,no,no,no,no,no,2.55,122.8,0.0011,0.1195,2
2,no,1,12.65,3.56,27.24,3.36,211.8,17.76,0,6.62,27.24,3.36,17.76,34.07,6.62,0,no,no,no,no,no,2.55,122.8,0.0012,0.124,2
2,no,1,24.87,7.85,36.87,3.76,405.37,104.58,0.15,7.39,36.87,3.76,104.58,61.67,7.39,0,no,no,no,no,no,2.55,122.8,0.0011,0.1174,2
2,no,1,14.26,3.57,31.69,3.55,200.55,90.41,0.78,7.03,31.69,3.55,90.41,37,7.03,0,no,no,no,no,no,2.55,122.8,0.0015,0.134,2
2,no,1,18.04,6.48,28.27,3.44,353.93,128.75,0,5.93,28.27,3.44,128.75,43.32,5.93,0,no,no,no,no,no,2.55,122.8,0.0015,0.1572,2
2,no,1,18.04,6.48,28.27,3.44,353.93,128.75,0,5.93,28.27,3.44,128.75,43.32,5.93,0,no,no,no,no,no,2.55,122.8,0.0012,0.1275,2
2,no,1,12.56,5.74,21.83,2.92,282.76,112.14,0,5.4,21.83,2.92,112.14,30.59,5.4,0,no,no,no,no,no,2.55,122.8,0.0017,0.1799,2
2,no,1,12.56,5.74,21.83,2.92,282.76,112.14,0,5.4,21.83,2.92,112.14,30.59,5.4,0,no,no,no,no,no,2.55,122.8,0.0016,0.1637,2
2,no,1,12.65,3.56,27.24,3.36,211.8,17.76,0,6.62,27.24,3.36,17.76,34.07,6.62,0,no,no,no,no,no,2.55,122.8,0.0017,0.1789,2
2,no,1,12.65,3.56,27.24,3.36,211.8,17.76,0,6.62,27.24,3.36,17.76,34.07,6.62,0,no,no,no,no,no,2.55,122.8,0.0017,0.1767,2
2,no,1,12.65,3.56,27.24,3.36,211.8,17.76,0,6.62,27.24,3.36,17.76,34.07,6.62,0,no,no,no,no,no,2.55,122.8,0.0016,0.1659,2
2,no,1,24.87,7.85,36.87,3.76,405.37,104.58,0.15,7.39,36.87,3.76,104.58,61.67,7.39,0,no,no,no,no,no,2.55,122.8,0.0016,0.1696,2
2,no,1,24.87,7.85,36.87,3.76,405.37,104.58,0.15,7.39,36.87,3.76,104.58,61.67,7.39,0,no,no,no,no,no,2.55,122.8,0.0016,0.1713,2
2,no,1,18.04,6.48,28.27,3.44,353.93,128.75,0,5.93,28.27,3.44,128.75,43.32,5.93,0,no,no,no,no,no,2.55,122.8,0.0016,0.168,2
2,no,1,14.26,3.57,31.69,3.55,200.55,90.41,0.78,7.03,31.69,3.55,90.41,37,7.03,0,no,no,no,no,no,2.55,122.8,0.0017,0.1748,2
2,no,1,14.26,3.57,31.69,3.55,200.55,90.41,0.78,7.03,31.69,3.55,90.41,37,7.03,0,no,no,no,no,no,2.55,122.8,0.0016,0.171,2
1,no,1,14.26,3.57,31.69,3.55,200.55,90.41,0.22,7.03,31.69,3.55,90.41,37,7.03,0,no,no,no,no,no,2.55,122.8,0.0016,0.168,2
1,no,1,12.65,3.56,27.24,3.36,211.8,17.76,0,6.62,27.24,3.36,17.76,34.07,6.62,0,no,no,no,no,no,2.55,122.8,0.0008,0.0819,1
1,no,1,12.65,3.56,27.24,3.36,211.8,17.76,0,6.62,27.24,3.36,17.76,34.07,6.62,0,no,no,no,no,no,2.55,122.8,0.0026,0.2728,2
1,no,1,12.65,3.56,27.24,3.36,211.8,17.76,0,6.62,27.24,3.36,17.76,34.07,6.62,0,no,no,no,no,no,2.55,122.8,0.0033,0.3457,2
1,no,1,18.04,6.48,28.27,3.44,353.93,128.75,0,5.93,28.27,3.44,128.75,43.32,5.93,0,no,no,no,no,no,2.55,122.8,0.0026,0.2735,2
1,no,1,24.87,7.85,36.87,3.76,397.24,107.52,0.02,7.39,36.87,3.76,107.52,61.67,7.39,0,no,no,no,no,no,2.55,122.8,0.0008,0.0829,1
1,no,1,24.87,7.85,36.87,3.76,397.24,107.52,0.02,7.39,36.87,3.76,107.52,61.67,7.39,0,no,no,no,no,no,2.55,122.8,0.0025,0.2579,2
1,no,1,12.56,5.74,21.83,2.92,282.76,112.14,0,5.4,21.83,2.92,112.14,30.59,5.4,0,no,no,no,no,no,2.55,122.8,0.0009,0.0953,1
1,no,1,12.56,5.74,21.83,2.92,282.76,112.14,0,5.4,21.83,2.92,112.14,30.59,5.4,0,no,no,no,no,no,2.55,122.8,0.0024,0.2529,2
1,no,1,14.26,3.57,31.69,3.55,200.55,90.41,0.22,7.03,31.69,3.55,90.41,37,7.03,0,no,no,no,no,no,2.55,122.8,0.0008,0.0851,1
2,no,1,12.56,5.74,21.83,2.92,282.76,112.14,0,5.4,21.83,2.92,112.14,30.59,5.4,0,no,no,no,no,no,2.55,122.8,0.0017,0.1757,2
2,no,1,12.56,5.74,21.83,2.92,282.76,112.14,0,5.4,21.83,2.92,112.14,30.59,5.4,0,no,no,no,no,no,2.55,122.8,0.0016,0.1717,2
2,no,1,18.04,6.48,28.27,3.44,353.93,128.75,0,5.93,28.27,3.44,128.75,43.32,5.93,0,no,no,no,no,no,2.55,122.8,0.0017,0.1776,2
2,no,1,18.04,6.48,28.27,3.44,353.93,128.75,0,5.93,28.27,3.44,128.75,43.32,5.93,0,no,no,no,no,no,2.55,122.8,0.0016,0.1719,2
2,no,1,14.26,3.57,31.69,3.55,200.55,90.41,0.78,7.03,31.69,3.55,90.41,37,7.03,0,no,no,no,no,no,2.55,122.8,0.0017,0.1801,1
2,no,1,12.56,5.74,21.83,2.92,282.76,112.14,0,5.4,21.83,2.92,112.14,30.59,5.4,0,no,no,no,no,no,2.55,122.8,0.0016,0.1697,2
2,no,1,12.56,5.74,21.83,2.92,282.76,112.14,0,5.4,21.83,2.92,112.14,30.59,5.4,0,no,no,no,no,no,2.55,122.8,0.0016,0.1714,2
2,no,1,18.04,6.48,28.27,3.44,353.93,128.75,0,5.93,28.27,3.44,128.75,43.32,5.93,0,no,no,no,no,no,2.55,122.8,0.0017,0.1778,2
2,no,1,24.87,7.85,36.87,3.76,405.37,104.58,0.15,7.39,36.87,3.76,104.58,61.67,7.39,0,no,no,no,no,no,2.55,122.8,0.0017,0.1819,2
2,no,1,24.87,7.85,36.87,3.76,405.37,104.58,0.15,7.39,36.87,3.76,104.58,61.67,7.39,0,no,no,no,no,no,2.55,122.8,0.0016,0.1722,1
2,no,1,14.26,3.57,31.69,3.55,200.55,90.41,0.78,7.03,31.69,3.55,90.41,37,7.03,0,no,no,no,no,no,2.55,122.8,0.0016,0.1646,1
2,no,1,14.26,3.57,31.69,3.55,200.55,90.41,0.78,7.03,31.69,3.55,90.41,37,7.03,0,no,no,no,no,no,2.55,122.8,0.0016,0.1641,2
2,no,1,12.56,5.74,21.83,2.92,282.76,112.14,0,5.4,21.83,2.92,112.14,30.59,5.4,0,no,no,no,no,no,2.55,122.8,0.0017,0.1774,2
2,no,1,18.04,6.48,28.27,3.44,353.93,128.75,0,5.93,28.27,3.44,128.75,43.32,5.93,0,no,no,no,no,no,2.55,122.8,0.0016,0.1718,2
2,no,1,24.87,7.85,36.87,3.76,405.37,104.58,0.15,7.39,36.87,3.76,104.58,61.67,7.39,0,no,no,no,no,no,2.55,122.8,0.0017,0.1746,2
2,no,1,14.26,3.57,31.69,3.55,200.55,90.41,0.78,7.03,31.69,3.55,90.41,37,7.03,0,no,no,no,no,no,2.55,122.8,0.0017,0.1746,1
2,no,1,12.56,5.74,21.83,2.92,282.76,112.14,0,5.4,21.83,2.92,112.14,30.59,5.4,0,no,no,no,no,no,2.55,122.8,0.0017,0.1759,2
2,no,1,18.04,6.48,28.27,3.44,353.93,128.75,0,5.93,28.27,3.44,128.75,43.32,5.93,0,no,no,no,no,no,2.55,122.8,0.0017,0.1739,2
2,no,1,24.87,7.85,36.87,3.76,405.37,104.58,0.15,7.39,36.87,3.76,104.58,61.67,7.39,0,no,no,no,no,no,2.55,122.8,0.0016,0.1718,2
2,no,1,14.26,3.57,31.69,3.55,200.55,90.41,0.78,7.03,31.69,3.55,90.41,37,7.03,0,no,no,no,no,no,2.55,122.8,0.0017,0.1764,1
2,no,1,13.33,4.77,23.42,3.62,294.5,31.24,1.12,4.08,23.42,3.62,31.24,37.45,4.08,0,no,no,no,no,no,2.55,122.8,0.0016,0.1722,2
2,no,1,14.02,4.69,26.44,3.33,275.81,13.86,0.01,5.25,26.44,3.33,13.86,36.04,5.25,0,no,no,no,no,no,2.55,122.8,0.0016,0.1726,2
2,no,1,14.87,5.19,28.56,3.83,340.09,16.6,0,5.88,28.56,3.83,16.6,38.01,5.88,0,no,no,no,no,no,2.55,122.8,0.0017,0.1819,2
2,no,1,9.73,4.05,20.35,3.12,281.27,33.93,1.27,5.18,20.35,3.12,33.93,26.34,5.18,0,no,no,no,no,no,2.55,122.8,0.0016,0.1718,2
2,no,1,12.56,5.74,21.83,2.92,282.76,112.14,0,5.4,21.83,2.92,112.14,30.59,5.4,0,no,no,no,no,no,2.55,122.8,0.0017,0.1797,2
2,no,1,18.04,6.48,28.27,3.44,353.93,128.75,0,5.93,28.27,3.44,128.75,43.32,5.93,0,no,no,no,no,no,2.55,122.8,0.0016,0.17,2
2,no,1,24.87,7.85,36.87,3.76,405.37,104.58,0.15,7.39,36.87,3.76,104.58,61.67,7.39,0,no,no,no,no,no,2.55,122.8,0.0017,0.1768,2
2,no,1,11.15,5.06,19.3,2.62,295.52,44.53,0,4.91,19.3,2.62,44.53,27.42,4.91,0,no,no,no,no,no,2.55,122.8,0.0016,0.1722,2
1,no,1,15.1,5.7,23.97,3.3,352.43,26.03,0,5.62,23.97,3.3,26.03,37.46,5.62,0,no,no,no,no,no,2.55,122.8,0.0016,0.1686,2
1,no,1,11.87,4.38,22.58,3.38,310.74,45.39,0.99,4.65,22.58,3.38,45.39,30.93,4.65,0,no,no,no,no,no,2.55,122.8,0.0017,0.1745,2
1,no,1,9.47,3.66,22.88,3.06,239.3,0,0,5.71,22.88,3.06,0,25.19,5.71,0,no,no,no,yes,no,2.55,122.8,0.0016,0.171,2
1,no,1,12.56,5.74,21.83,2.92,282.76,112.14,0,5.4,21.83,2.92,112.14,30.59,5.4,0,no,no,no,no,no,2.55,122.8,0.0017,0.1735,2
1,no,1,24.87,7.85,36.87,3.76,397.24,107.52,0.02,7.39,36.87,3.76,107.52,61.67,7.39,0,no,no,no,no,no,2.55,122.8,0.0017,0.1753,2
1,no,1,18.04,6.48,28.27,3.44,353.93,128.75,0,5.93,28.27,3.44,128.75,43.32,5.93,0,no,no,no,no,no,2.55,122.8,0.0017,0.1801,2
1,no,1,14.26,3.57,31.69,3.55,200.55,90.41,0.22,7.03,31.69,3.55,90.41,37,7.03,0,no,no,no,no,no,2.55,122.8,0.0017,0.1747,1
1,no,1,13.71,4.15,28.69,3.72,224.06,64.1,0,5.54,28.69,3.72,64.1,33.95,5.54,0,no,no,no,no,no,2.55,122.8,0.0017,0.1743,2
1,no,1,11.97,4.12,25.5,3.41,238.74,27.89,0,5.92,25.5,3.41,27.89,30.74,5.92,0,no,no,no,no,no,2.55,122.8,0.0017,0.179,2
1,no,1,9.94,3.84,23.28,3.21,206.42,64.03,0,5.69,23.28,3.21,64.03,25.21,5.69,0,no,no,no,yes,no,2.55,122.8,0.0017,0.1774,1
1,no,1,18.04,6.48,28.27,3.44,353.93,128.75,0,5.93,28.27,3.44,128.75,43.32,5.93,0,no,no,no,no,no,2.55,122.8,0.0018,0.1914,2
2,no,1,18.04,6.48,28.27,3.44,353.93,128.75,0,5.93,28.27,3.44,128.75,43.32,5.93,0,no,no,no,no,no,2.55,122.8,0.0017,0.1813,2
1,no,1,24.87,7.85,36.87,3.76,397.24,107.52,0.02,7.39,36.87,3.76,107.52,61.67,7.39,0,no,no,no,no,no,2.55,122.8,0.0018,0.1843,2
1,no,1,13.71,4.15,28.69,3.72,224.06,64.1,0,5.54,28.69,3.72,64.1,33.95,5.54,0,no,no,no,no,no,2.55,122.8,0.0017,0.1759,2
1,no,1,13.71,4.15,28.69,3.72,224.06,64.1,0,5.54,28.69,3.72,64.1,33.95,5.54,0,no,no,no,no,no,2.55,122.8,0.0017,0.1767,2
1,no,1,9.94,3.84,23.28,3.21,206.42,64.03,0,5.69,23.28,3.21,64.03,25.21,5.69,0,no,no,no,yes,no,2.55,122.8,0.0017,0.179,1
1,no,1,9.94,3.84,23.28,3.21,206.42,64.03,0,5.69,23.28,3.21,64.03,25.21,5.69,0,no,no,no,yes,no,2.55,122.8,0.0017,0.1794,2
1,no,1,11.87,4.38,22.58,3.38,310.74,45.39,0.99,4.65,22.58,3.38,45.39,30.93,4.65,0,no,no,no,no,no,2.55,122.8,0.0016,0.1722,1
1,no,1,11.87,4.38,22.58,3.38,310.74,45.39,0.99,4.65,22.58,3.38,45.39,30.93,4.65,0,no,no,no,no,no,2.55,122.8,0.0017,0.1783,2
1,no,1,9.47,3.66,22.88,3.06,239.3,0,0,5.71,22.88,3.06,0,25.19,5.71,0,no,no,no,yes,no,2.55,122.8,0.0016,0.1725,2
1,no,1,9.47,3.66,22.88,3.06,239.3,0,0,5.71,22.88,3.06,0,25.19,5.71,0,no,no,no,yes,no,2.55,122.8,0.0017,0.1795,2
1,no,1,14.26,3.57,31.69,3.55,200.55,90.41,0.22,7.03,31.69,3.55,90.41,37,7.03,0,no,no,no,no,no,2.55,122.8,0.0018,0.186,2
1,no,1,15.18,6.31,20.41,2.94,333.62,96.39,0,6.57,20.41,2.94,96.39,36.58,6.57,0,no,no,no,no,no,2.55,122.8,0.0018,0.1854,2
1,no,1,11.86,4.18,25.13,3.43,229.03,36.99,0,5.54,25.13,3.43,36.99,29.87,5.54,0,no,no,no,no,no,2.55,122.8,0.0018,0.1839,2
1,no,1,13.71,4.15,28.69,3.72,224.06,64.1,0,5.54,28.69,3.72,64.1,33.95,5.54,0,no,no,no,no,no,2.55,122.8,0.0017,0.1745,2
1,no,1,11.75,3.76,26.86,3.62,210.31,36.59,0,5.69,26.86,3.62,36.59,30.31,5.69,0,no,no,no,no,no,2.55,122.8,0.0017,0.1802,2
1,no,1,11.75,3.76,26.86,3.62,210.31,36.59,0,5.69,26.86,3.62,36.59,30.31,5.69,0,no,no,no,no,no,2.55,122.8,0.0025,0.2592,2
1,no,1,24.87,7.85,36.87,3.76,397.24,107.52,0.02,7.39,36.87,3.76,107.52,61.67,7.39,0,no,no,no,no,no,2.55,122.8,0.0008,0.0853,2
1,no,1,24.87,7.85,36.87,3.76,397.24,107.52,0.02,7.39,36.87,3.76,107.52,61.67,7.39,0,no,no,no,no,no,2.55,122.8,0.0017,0.1788,2
1,no,1,17.76,5.4,37.19,4.81,346.48,143.27,0,5.73,37.19,4.81,143.27,43.84,5.73,0,no,no,no,no,no,2.55,122.8,0.0009,0.0937,2
1,no,1,17.76,5.4,37.19,4.81,346.48,143.27,0,5.73,37.19,4.81,143.27,43.84,5.73,0,no,no,no,no,no,2.55,122.8,0.0017,0.1742,2
1,no,1,17.76,5.4,37.19,4.81,346.48,143.27,0,5.73,37.19,4.81,143.27,43.84,5.73,0,no,no,no,no,no,2.55,122.8,0.0025,0.2632,2
1,no,1,12.56,5.74,21.83,2.92,282.76,112.14,0,5.4,21.83,2.92,112.14,30.59,5.4,0,no,no,no,no,no,2.55,122.8,0.0025,0.2649,2
1,no,1,9.47,3.66,22.88,3.06,239.3,0,0,5.71,22.88,3.06,0,25.19,5.71,0,no,no,no,yes,no,2.55,122.8,0.0017,0.1792,2
1,no,1,9.47,3.66,22.88,3.06,239.3,0,0,5.71,22.88,3.06,0,25.19,5.71,0,no,no,no,yes,no,2.55,122.8,0.0017,0.1801,2
1,no,1,11.75,3.76,26.86,3.62,210.31,36.59,0,5.69,26.86,3.62,36.59,30.31,5.69,0,no,no,no,no,no,2.55,122.8,0.0017,0.1736,2
1,no,1,17.76,5.4,37.19,4.81,346.48,143.27,0,5.73,37.19,4.81,143.27,43.84,5.73,0,no,no,no,no,no,2.55,122.8,0.0016,0.1722,2
1,no,1,14.26,3.57,31.69,3.55,200.55,90.41,0.22,7.03,31.69,3.55,90.41,37,7.03,0,no,no,no,no,no,2.55,122.8,0.0016,0.1717,1
1,no,1,14.26,3.57,31.69,3.55,200.55,90.41,0.22,7.03,31.69,3.55,90.41,37,7.03,0,no,no,no,no,no,2.55,122.8,0.0017,0.1768,1
1,no,1,14.26,3.57,31.69,3.55,200.55,90.41,0.22,7.03,31.69,3.55,90.41,37,7.03,0,no,no,no,no,no,2.55,122.8,0.0016,0.1731,1
2,no,1,9.88,3.6,23.12,3.57,203.38,41.81,0,5.56,23.12,3.57,41.81,25.45,5.56,0,no,no,no,no,no,2.55,122.8,0.0016,0.1724,2
2,no,1,9.73,4.05,20.35,3.12,281.27,33.93,1.27,5.18,20.35,3.12,33.93,26.34,5.18,0,no,no,no,no,no,2.55,122.8,0.0016,0.1724,2
2,no,1,11.15,5.06,19.3,2.62,295.52,44.53,0,4.91,19.3,2.62,44.53,27.42,4.91,0,no,no,no,no,no,2.55,122.8,0.0017,0.1763,2
2,no,1,12.56,5.74,21.83,2.92,282.76,112.14,0,5.4,21.83,2.92,112.14,30.59,5.4,0,no,no,no,no,no,2.55,122.8,0.0017,0.1749,2
