temp,time,slowCool,pH,leak,numberInorg,numberOrg,numberOxlike,numberComponents,orgavgpolMax,orgrefractivityMax,orgmaximalprojectionareaMax,orgmaximalprojectionradiusMax,orgmaximalprojectionsizeMax,orgminimalprojectionareaMax,orgminimalprojectionradiusMax,orgminimalprojectionsizeMax,orgavgpol_pHdependentMax,orgmolpolMax,orgvanderwaalsMax,orgASAMax,orgASA+Max,orgASA-Max,orgASA_HMax,orgASA_PMax,orgpolarsurfaceareaMax,orghbdamsaccMax,orghbdamsdonMax,orgavgpolMin,orgrefractivityMin,orgmaximalprojectionareaMin,orgmaximalprojectionradiusMin,orgmaximalprojectionsizeMin,orgminimalprojectionareaMin,orgminimalprojectionradiusMin,orgminimalprojectionsizeMin,orgavgpol_pHdependentMin,orgmolpolMin,orgvanderwaalsMin,orgASAMin,orgASA+Min,orgASA-Min,orgASA_HMin,orgASA_PMin,orgpolarsurfaceareaMin,orghbdamsaccMin,orghbdamsdonMin,orgavgpolArithAvg,orgrefractivityArithAvg,orgmaximalprojectionareaArithAvg,orgmaximalprojectionradiusArithAvg,orgmaximalprojectionsizeArithAvg,orgminimalprojectionareaArithAvg,orgminimalprojectionradiusArithAvg,orgminimalprojectionsizeArithAvg,orgavgpol_pHdependentArithAvg,orgmolpolArithAvg,orgvanderwaalsArithAvg,orgASAArithAvg,orgASA+ArithAvg,orgASA-ArithAvg,orgASA_HArithAvg,orgASA_PArithAvg,orgpolarsurfaceareaArithAvg,orghbdamsaccArithAvg,orghbdamsdonArithAvg,orgavgpolGeomAvg,orgrefractivityGeomAvg,orgmaximalprojectionareaGeomAvg,orgmaximalprojectionradiusGeomAvg,orgmaximalprojectionsizeGeomAvg,orgminimalprojectionareaGeomAvg,orgminimalprojectionradiusGeomAvg,orgminimalprojectionsizeGeomAvg,orgavgpol_pHdependentGeomAvg,orgmolpolGeomAvg,orgvanderwaalsGeomAvg,orgASAGeomAvg,orgASA+GeomAvg,orgASA-GeomAvg,orgASA_HGeomAvg,orgASA_PGeomAvg,orgpolarsurfaceareaGeomAvg,orghbdamsaccGeomAvg,orghbdamsdonGeomAvg,oxlikeavgpolMax,oxlikerefractivityMax,oxlikemaximalprojectionareaMax,oxlikemaximalprojectionradiusMax,oxlikemaximalprojectionsizeMax,oxlikeminimalprojectionareaMax,oxlikeminimalprojectionradiusMax,oxlikeminimalprojectionsizeMax,oxlikeavgpol_pHdependentMax,oxlikemolpolMax,oxlikevanderwaalsMax,oxlikeASAMax,oxlikeASA+Max,oxlikeASA-Max,oxlikeASA_HMax,oxlikeASA_PMax,oxlikepolarsurfaceareaMax,oxlikehbdamsaccMax,oxlikehbdamsdonMax,oxlikeavgpolMin,oxlikerefractivityMin,oxlikemaximalprojectionareaMin,oxlikemaximalprojectionradiusMin,oxlikemaximalprojectionsizeMin,oxlikeminimalprojectionareaMin,oxlikeminimalprojectionradiusMin,oxlikeminimalprojectionsizeMin,oxlikeavgpol_pHdependentMin,oxlikemolpolMin,oxlikevanderwaalsMin,oxlikeASAMin,oxlikeASA+Min,oxlikeASA-Min,oxlikeASA_HMin,oxlikeASA_PMin,oxlikepolarsurfaceareaMin,oxlikehbdamsaccMin,oxlikehbdamsdonMin,oxlikeavgpolArithAvg,oxlikerefractivityArithAvg,oxlikemaximalprojectionareaArithAvg,oxlikemaximalprojectionradiusArithAvg,oxlikemaximalprojectionsizeArithAvg,oxlikeminimalprojectionareaArithAvg,oxlikeminimalprojectionradiusArithAvg,oxlikeminimalprojectionsizeArithAvg,oxlikeavgpol_pHdependentArithAvg,oxlikemolpolArithAvg,oxlikevanderwaalsArithAvg,oxlikeASAArithAvg,oxlikeASA+ArithAvg,oxlikeASA-ArithAvg,oxlikeASA_HArithAvg,oxlikeASA_PArithAvg,oxlikepolarsurfaceareaArithAvg,oxlikehbdamsaccArithAvg,oxlikehbdamsdonArithAvg,oxlikeavgpolGeomAvg,oxlikerefractivityGeomAvg,oxlikemaximalprojectionareaGeomAvg,oxlikemaximalprojectionradiusGeomAvg,oxlikemaximalprojectionsizeGeomAvg,oxlikeminimalprojectionareaGeomAvg,oxlikeminimalprojectionradiusGeomAvg,oxlikeminimalprojectionsizeGeomAvg,oxlikeavgpol_pHdependentGeomAvg,oxlikemolpolGeomAvg,oxlikevanderwaalsGeomAvg,oxlikeASAGeomAvg,oxlikeASA+GeomAvg,oxlikeASA-GeomAvg,oxlikeASA_HGeomAvg,oxlikeASA_PGeomAvg,oxlikepolarsurfaceareaGeomAvg,oxlikehbdamsaccGeomAvg,oxlikehbdamsdonGeomAvg,inorg-water-moleratio,org-water-moleratio,orgacc-waterdonratio,orgdon-wateraccratio,inorg-org-moleratio,notwater-water-moleratio,Na,Li,Te,Br,K,C,F,I,Mo,O,N,P,S,V,Se,Zn,Co,Cl,Ga,Cs,Cr,Cu,Actinide,AlkaliMetal,Lanthanide,P1,P2,P3,P4,P5,P6,P7,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,V0,V1,V2,V3,V4,V5,V6,V7,IonizationMax,EAMax,PaulingElectronegMax,PearsonElectronegMax,hardnessMax,AtomicRadiusMax,IonizationMin,EAMin,PaulingElectronegMin,PearsonElectronegMin,hardnessMin,AtomicRadiusMin,IonizationMean,EAMean,PaulingElectronegMean,PearsonElectronegMean,hardnessMean,AtomicRadiusMean,IonizationGeom,EAGeom,PaulingElectronegGeom,PearsonElectronegGeom,hardnessGeom,AtomicRadiusGeom,IonizationMaxWeighted,EAMaxWeighted,PaulingElectronegMaxWeighted,PearsonElectronegMaxWeighted,hardnessMaxWeighted,AtomicRadiusMaxWeighted,IonizationMinWeighted,EAMinWeighted,PaulingElectronegMinWeighted,PearsonElectronegMinWeighted,hardnessMinWeighted,AtomicRadiusMinWeighted,IonizationMeanWeighted,EAMeanWeighted,PaulingElectronegMeanWeighted,PearsonElectronegMeanWeighted,hardnessMeanWeighted,AtomicRadiusMeanWeighted,IonizationGeomWeighted,EAGeomWeighted,PaulingElectronegGeomWeighted,PearsonElectronegGeomWeighted,hardnessGeomWeighted,AtomicRadiusGeomWeighted,purity,outcome
90.0,24.0,1,2.0,0,2.0,1.0,1.0,4.0,13.76,34.29,43.67,4.17,5.9,28.4,3.88,7.97,14.4,13.98,246.7,246.7,217.46,29.24,214.48,32.22,33.22,0.0,4.0,13.76,34.29,43.67,4.17,5.9,28.4,3.88,7.97,14.4,13.98,246.7,246.7,217.46,29.24,214.48,32.22,33.22,0.0,4.0,13.76,34.29,43.67,4.17,5.9,28.4,3.88,7.97,14.4,13.98,246.7,246.7,217.46,29.24,214.48,32.22,33.22,0.0,4.0,13.76,34.29,43.67,4.17,5.9,28.4,3.88,7.97,14.4,13.98,246.7,246.7,217.46,29.24,214.48,32.22,33.22,0.0,4.0,5.46,36.11,0.0,0.0,0.0,0.0,0.0,0.0,5.84,5.75,220.06,220.06,41.26,178.8,0.0,220.06,77.43,8.3,1.7,5.46,36.11,0.0,0.0,0.0,0.0,0.0,0.0,5.84,5.75,220.06,220.06,41.26,178.8,0.0,220.06,77.43,8.3,1.7,5.46,36.11,0.0,0.0,0.0,0.0,0.0,0.0,5.84,5.75,220.06,220.06,41.26,178.8,0.0,220.06,77.43,8.3,1.7,5.46,36.11,0.0,0.0,0.0,0.0,0.0,0.0,5.84,5.75,220.06,220.06,41.26,178.8,0.0,220.06,77.43,8.3,1.7,0.0326,0.0033,-0.0,-0.0133,9.8043,0.036,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,941.0,195.0,2.55,568.0,373.0,171.0,650.9,50.6,1.63,350.7,300.1,103.0,795.95,122.8,2.09,459.35,336.55,137.0,782.6218,99.3328,2.0387,446.3156,334.5703,132.714,9.6475,1.9992,0.0261,5.8233,3.8241,1.056,0.687,0.0534,0.0017,0.3702,0.3168,0.1805,5.1672,1.0263,0.0139,3.0968,2.0704,0.6182,2.5745,0.3268,0.0067,1.4682,1.1006,0.4366,1.0,4
90.0,24.0,1,7.0,0,2.0,1.0,0.0,3.0,9.88,25.45,33.73,3.6,5.56,23.12,3.57,6.77,10.27,10.36,218.32,218.32,205.41,12.91,187.44,30.88,28.64,0.87,3.13,9.88,25.45,33.73,3.6,5.56,23.12,3.57,6.77,10.27,10.36,218.32,218.32,205.41,12.91,187.44,30.88,28.64,0.87,3.13,9.88,25.45,33.73,3.6,5.56,23.12,3.57,6.77,10.27,10.36,218.32,218.32,205.41,12.91,187.44,30.88,28.64,0.87,3.13,9.88,25.45,33.73,3.6,5.56,23.12,3.57,6.77,10.27,10.36,218.32,218.32,205.41,12.91,187.44,30.88,28.64,0.87,3.13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0414,0.0123,-0.0107,-0.0385,3.3661,0.0537,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,941.0,195.0,2.55,568.0,373.0,171.0,650.9,50.6,1.63,350.7,300.1,103.0,795.95,122.8,2.09,459.35,336.55,137.0,782.6218,99.3328,2.0387,446.3156,334.5703,132.714,4.7237,0.9789,0.0128,2.8513,1.8724,0.517,1.3289,0.1033,0.0033,0.716,0.6127,0.3491,3.0263,0.5411,0.0081,1.7836,1.2425,0.4331,2.5055,0.318,0.0065,1.4288,1.0711,0.4249,1.0,4
180.0,48.0,0,5.0,0,1.0,1.0,0.0,2.0,9.06,22.73,33.09,4.58,5.17,19.58,2.88,9.05,9.74,9.18,237.57,237.57,194.24,43.33,141.19,96.38,55.28,0.0,6.0,9.06,22.73,33.09,4.58,5.17,19.58,2.88,9.05,9.74,9.18,237.57,237.57,194.24,43.33,141.19,96.38,55.28,0.0,6.0,9.06,22.73,33.09,4.58,5.17,19.58,2.88,9.05,9.74,9.18,237.57,237.57,194.24,43.33,141.19,96.38,55.28,0.0,6.0,9.06,22.73,33.09,4.58,5.17,19.58,2.88,9.05,9.74,9.18,237.57,237.57,194.24,43.33,141.19,96.38,55.28,0.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0504,0.0217,-0.0,-0.1302,2.3211,0.0721,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,684.3,71.9,2.16,378.1,306.2,190.0,684.3,71.9,2.16,378.1,306.2,190.0,684.3,71.9,2.16,378.1,306.2,190.0,684.3,71.9,2.16,378.1,306.2,190.0,1.9178,0.2015,0.0061,1.0596,0.8581,0.5325,1.9178,0.2015,0.0061,1.0596,0.8581,0.5325,1.9178,0.2015,0.0061,1.0596,0.8581,0.5325,1.9178,0.2015,0.0061,1.0596,0.8581,0.5325,1.0,3
90.0,60.0,0,1.0,0,2.0,1.0,1.0,4.0,24.87,61.67,72.38,7.85,7.39,36.87,3.76,15.66,26.09,24.27,397.24,397.24,351.09,46.15,289.72,107.52,64.16,0.02,7.98,24.87,61.67,72.38,7.85,7.39,36.87,3.76,15.66,26.09,24.27,397.24,397.24,351.09,46.15,289.72,107.52,64.16,0.02,7.98,24.87,61.67,72.38,7.85,7.39,36.87,3.76,15.66,26.09,24.27,397.24,397.24,351.09,46.15,289.72,107.52,64.16,0.02,7.98,24.87,61.67,72.38,7.85,7.39,36.87,3.76,15.66,26.09,24.27,397.24,397.24,351.09,46.15,289.72,107.52,64.16,0.02,7.98,5.46,36.11,0.0,0.0,0.0,0.0,0.0,0.0,6.23,5.87,211.65,211.65,61.3,150.36,0.0,211.65,74.6,8.04,1.96,5.46,36.11,0.0,0.0,0.0,0.0,0.0,0.0,6.23,5.87,211.65,211.65,61.3,150.36,0.0,211.65,74.6,8.04,1.96,5.46,36.11,0.0,0.0,0.0,0.0,0.0,0.0,6.23,5.87,211.65,211.65,61.3,150.36,0.0,211.65,74.6,8.04,1.96,5.46,36.11,0.0,0.0,0.0,0.0,0.0,0.0,6.23,5.87,211.65,211.65,61.3,150.36,0.0,211.65,74.6,8.04,1.96,0.0289,0.0033,-0.0001,-0.0259,8.8835,0.0321,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,941.0,195.0,2.55,568.0,373.0,171.0,650.9,50.6,1.63,350.7,300.1,103.0,795.95,122.8,2.09,459.35,336.55,137.0,782.6218,99.3328,2.0387,446.3156,334.5703,132.714,7.6571,1.5867,0.0207,4.6219,3.0352,0.8381,0.9815,0.0763,0.0025,0.5288,0.4525,0.2579,4.3193,0.8315,0.0116,2.5754,1.7439,0.548,2.7415,0.348,0.0071,1.5634,1.172,0.4649,2.0,3
90.0,24.0,0,1.0,0,2.0,1.0,1.0,4.0,9.88,25.45,33.73,3.6,5.56,23.12,3.57,6.77,10.57,10.29,203.38,203.38,203.38,0.0,161.57,41.81,33.22,0.0,4.0,9.88,25.45,33.73,3.6,5.56,23.12,3.57,6.77,10.57,10.29,203.38,203.38,203.38,0.0,161.57,41.81,33.22,0.0,4.0,9.88,25.45,33.73,3.6,5.56,23.12,3.57,6.77,10.57,10.29,203.38,203.38,203.38,0.0,161.57,41.81,33.22,0.0,4.0,9.88,25.45,33.73,3.6,5.56,23.12,3.57,6.77,10.57,10.29,203.38,203.38,203.38,0.0,161.57,41.81,33.22,0.0,4.0,5.46,36.11,0.0,0.0,0.0,0.0,0.0,0.0,6.23,5.87,211.65,211.65,61.3,150.36,0.0,211.65,74.6,8.04,1.96,5.46,36.11,0.0,0.0,0.0,0.0,0.0,0.0,6.23,5.87,211.65,211.65,61.3,150.36,0.0,211.65,74.6,8.04,1.96,5.46,36.11,0.0,0.0,0.0,0.0,0.0,0.0,6.23,5.87,211.65,211.65,61.3,150.36,0.0,211.65,74.6,8.04,1.96,5.46,36.11,0.0,0.0,0.0,0.0,0.0,0.0,6.23,5.87,211.65,211.65,61.3,150.36,0.0,211.65,74.6,8.04,1.96,0.0237,0.0031,-0.0,-0.0122,7.7601,0.0267,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,941.0,195.0,2.55,568.0,373.0,171.0,650.9,50.6,1.63,350.7,300.1,103.0,795.95,122.8,2.09,459.35,336.55,137.0,782.6218,99.3328,2.0387,446.3156,334.5703,132.714,5.8558,1.2135,0.0159,3.5346,2.3212,0.641,1.1275,0.0876,0.0028,0.6075,0.5198,0.2962,3.4916,0.6506,0.0093,2.0711,1.4205,0.4686,2.5695,0.3261,0.0067,1.4653,1.0984,0.4357,1.0,3
90.0,19.0,1,1.0,0,2.0,1.0,0.0,3.0,13.11,31.98,44.43,5.81,5.47,21.98,2.94,11.37,13.8,12.87,301.3,301.3,233.22,68.08,204.98,96.32,55.28,0.0,6.0,13.11,31.98,44.43,5.81,5.47,21.98,2.94,11.37,13.8,12.87,301.3,301.3,233.22,68.08,204.98,96.32,55.28,0.0,6.0,13.11,31.98,44.43,5.81,5.47,21.98,2.94,11.37,13.8,12.87,301.3,301.3,233.22,68.08,204.98,96.32,55.28,0.0,6.0,13.11,31.98,44.43,5.81,5.47,21.98,2.94,11.37,13.8,12.87,301.3,301.3,233.22,68.08,204.98,96.32,55.28,0.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0031,0.0052,-0.0,-0.031,0.6095,0.0083,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,941.0,195.0,2.55,568.0,373.0,171.0,650.9,50.6,1.63,350.7,300.1,103.0,795.95,122.8,2.09,459.35,336.55,137.0,782.6218,99.3328,2.0387,446.3156,334.5703,132.714,0.8659,0.1794,0.0023,0.5226,0.3432,0.0948,0.133,0.0103,0.0003,0.0717,0.0613,0.0349,0.4994,0.0949,0.0013,0.2971,0.2023,0.0649,0.3393,0.0431,0.0009,0.1935,0.1451,0.0575,2.0,2
90.0,60.0,1,7.0,0,2.0,1.0,1.0,4.0,13.88,34.29,44.31,4.66,5.52,25.55,3.42,9.43,14.23,14.05,273.45,273.45,228.83,44.62,250.4,23.05,28.64,0.8,3.2,13.88,34.29,44.31,4.66,5.52,25.55,3.42,9.43,14.23,14.05,273.45,273.45,228.83,44.62,250.4,23.05,28.64,0.8,3.2,13.88,34.29,44.31,4.66,5.52,25.55,3.42,9.43,14.23,14.05,273.45,273.45,228.83,44.62,250.4,23.05,28.64,0.8,3.2,13.88,34.29,44.31,4.66,5.52,25.55,3.42,9.43,14.23,14.05,273.45,273.45,228.83,44.62,250.4,23.05,28.64,0.8,3.2,5.46,36.11,0.0,0.0,0.0,0.0,0.0,0.0,5.46,5.63,227.57,227.57,17.64,209.93,17.64,209.93,80.26,9.99,0.01,5.46,36.11,0.0,0.0,0.0,0.0,0.0,0.0,5.46,5.63,227.57,227.57,17.64,209.93,17.64,209.93,80.26,9.99,0.01,5.46,36.11,0.0,0.0,0.0,0.0,0.0,0.0,5.46,5.63,227.57,227.57,17.64,209.93,17.64,209.93,80.26,9.99,0.01,5.46,36.11,0.0,0.0,0.0,0.0,0.0,0.0,5.46,5.63,227.57,227.57,17.64,209.93,17.64,209.93,80.26,9.99,0.01,0.0073,0.0035,-0.0028,-0.0112,2.0985,0.0108,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,869.3,190.2,2.1,529.8,339.6,171.0,650.9,50.6,1.63,350.7,300.1,123.0,760.1,120.4,1.865,440.25,319.85,147.0,752.215,98.1026,1.8501,431.0462,319.2397,145.0276,1.0854,0.2375,0.0026,0.6615,0.424,0.2035,0.7746,0.0602,0.0019,0.4173,0.3571,0.1536,0.93,0.1489,0.0023,0.5394,0.3906,0.1785,0.9169,0.1196,0.0023,0.5254,0.3891,0.1768,2.0,3
90.0,18.0,1,1.0,0,2.0,1.0,1.0,4.0,12.65,34.07,34.07,3.56,6.62,27.24,3.36,6.58,13.36,13.25,211.8,211.8,211.8,0.0,194.04,17.76,8.88,0.0,2.0,12.65,34.07,34.07,3.56,6.62,27.24,3.36,6.58,13.36,13.25,211.8,211.8,211.8,0.0,194.04,17.76,8.88,0.0,2.0,12.65,34.07,34.07,3.56,6.62,27.24,3.36,6.58,13.36,13.25,211.8,211.8,211.8,0.0,194.04,17.76,8.88,0.0,2.0,12.65,34.07,34.07,3.56,6.62,27.24,3.36,6.58,13.36,13.25,211.8,211.8,211.8,0.0,194.04,17.76,8.88,0.0,2.0,5.46,36.11,0.0,0.0,0.0,0.0,0.0,0.0,6.23,5.87,211.65,211.65,61.3,150.36,0.0,211.65,74.6,8.04,1.96,5.46,36.11,0.0,0.0,0.0,0.0,0.0,0.0,6.23,5.87,211.65,211.65,61.3,150.36,0.0,211.65,74.6,8.04,1.96,5.46,36.11,0.0,0.0,0.0,0.0,0.0,0.0,6.23,5.87,211.65,211.65,61.3,150.36,0.0,211.65,74.6,8.04,1.96,5.46,36.11,0.0,0.0,0.0,0.0,0.0,0.0,6.23,5.87,211.65,211.65,61.3,150.36,0.0,211.65,74.6,8.04,1.96,0.0333,0.0066,-0.0,-0.0132,5.0404,0.0399,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,941.0,195.0,2.55,568.0,373.0,171.0,650.9,50.6,1.63,350.7,300.1,103.0,795.95,122.8,2.09,459.35,336.55,137.0,782.6218,99.3328,2.0387,446.3156,334.5703,132.714,9.5007,1.9688,0.0257,5.7348,3.766,1.0399,0.67,0.0521,0.0017,0.361,0.3089,0.176,5.0854,1.0104,0.0137,3.0479,2.0374,0.608,2.5229,0.3202,0.0066,1.4388,1.0785,0.4278,2.0,1
180.0,72.0,0,5.0,0,1.0,1.0,0.0,2.0,11.07,27.38,38.27,4.9,5.56,21.91,2.96,9.67,11.75,11.03,268.43,268.43,225.91,42.52,172.41,96.02,55.28,0.0,6.0,11.07,27.38,38.27,4.9,5.56,21.91,2.96,9.67,11.75,11.03,268.43,268.43,225.91,42.52,172.41,96.02,55.28,0.0,6.0,11.07,27.38,38.27,4.9,5.56,21.91,2.96,9.67,11.75,11.03,268.43,268.43,225.91,42.52,172.41,96.02,55.28,0.0,6.0,11.07,27.38,38.27,4.9,5.56,21.91,2.96,9.67,11.75,11.03,268.43,268.43,225.91,42.52,172.41,96.02,55.28,0.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.005,0.0051,-0.0,-0.0308,0.9828,0.0102,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,684.3,71.9,2.16,378.1,306.2,190.0,684.3,71.9,2.16,378.1,306.2,190.0,684.3,71.9,2.16,378.1,306.2,190.0,684.3,71.9,2.16,378.1,306.2,190.0,1.3397,0.1408,0.0042,0.7402,0.5995,0.372,1.3397,0.1408,0.0042,0.7402,0.5995,0.372,1.3397,0.1408,0.0042,0.7402,0.5995,0.372,1.3397,0.1408,0.0042,0.7402,0.5995,0.372,1.0,4
150.0,20.0,1,1.0,0,2.0,1.0,1.0,4.0,11.97,30.74,39.23,4.12,5.92,25.5,3.41,7.94,12.54,12.14,238.74,238.74,220.5,18.24,210.85,27.89,21.05,0.0,3.0,11.97,30.74,39.23,4.12,5.92,25.5,3.41,7.94,12.54,12.14,238.74,238.74,220.5,18.24,210.85,27.89,21.05,0.0,3.0,11.97,30.74,39.23,4.12,5.92,25.5,3.41,7.94,12.54,12.14,238.74,238.74,220.5,18.24,210.85,27.89,21.05,0.0,3.0,11.97,30.74,39.23,4.12,5.92,25.5,3.41,7.94,12.54,12.14,238.74,238.74,220.5,18.24,210.85,27.89,21.05,0.0,3.0,5.46,36.11,0.0,0.0,0.0,0.0,0.0,0.0,6.23,5.87,211.65,211.65,61.3,150.36,0.0,211.65,74.6,8.04,1.96,5.46,36.11,0.0,0.0,0.0,0.0,0.0,0.0,6.23,5.87,211.65,211.65,61.3,150.36,0.0,211.65,74.6,8.04,1.96,5.46,36.11,0.0,0.0,0.0,0.0,0.0,0.0,6.23,5.87,211.65,211.65,61.3,150.36,0.0,211.65,74.6,8.04,1.96,5.46,36.11,0.0,0.0,0.0,0.0,0.0,0.0,6.23,5.87,211.65,211.65,61.3,150.36,0.0,211.65,74.6,8.04,1.96,0.0138,0.0021,-0.0,-0.0064,6.4415,0.0159,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,941.0,195.0,2.55,568.0,373.0,171.0,650.9,50.6,1.63,350.7,300.1,103.0,795.95,122.8,2.09,459.35,336.55,137.0,782.6218,99.3328,2.0387,446.3156,334.5703,132.714,5.7956,1.201,0.0157,3.4983,2.2973,0.6344,0.7004,0.0544,0.0018,0.3774,0.3229,0.184,3.248,0.6277,0.0087,1.9378,1.3101,0.4092,2.0147,0.2557,0.0052,1.149,0.8613,0.3417,2.0,4
